"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"1698","19.901043","192.168.137.185","91.199.81.157","UDP","654","46977  >  5056 Len=612","Jul  6, 2023 08:40:38.990413000 Hora oficial do Brasil","0.007837000"
"1699","19.922740","91.199.81.157","192.168.137.185","UDP","623","5056  >  46977 Len=581","Jul  6, 2023 08:40:39.012110000 Hora oficial do Brasil","0.021697000"
"1700","19.953775","91.199.81.157","192.168.137.185","UDP","921","5056  >  46977 Len=879","Jul  6, 2023 08:40:39.043145000 Hora oficial do Brasil","0.031035000"
"1701","19.956833","91.199.81.157","192.168.137.185","UDP","473","5056  >  46977 Len=431","Jul  6, 2023 08:40:39.046203000 Hora oficial do Brasil","0.003058000"
"1702","19.957376","35.203.19.92","192.168.137.185","UDP","298","7548  >  45517 Len=256","Jul  6, 2023 08:40:39.046746000 Hora oficial do Brasil","0.000543000"
"1703","19.964980","192.168.137.185","91.199.81.157","UDP","354","46977  >  5056 Len=312","Jul  6, 2023 08:40:39.054350000 Hora oficial do Brasil","0.007604000"
"1704","20.003930","20.120.122.254","192.168.137.185","TLSv1.2","952","Application Data","Jul  6, 2023 08:40:39.093300000 Hora oficial do Brasil","0.038950000"
"1705","20.004495","91.199.81.157","192.168.137.185","UDP","289","5056  >  46977 Len=247","Jul  6, 2023 08:40:39.093865000 Hora oficial do Brasil","0.000565000"
"1706","20.022093","192.168.137.185","52.151.239.148","TCP","1494","38644  >  443 [ACK] Seq=2390 Ack=5208 Win=80384 Len=1428 TSval=491775312 TSecr=1650786748 [TCP segment of a reassembled PDU]","Jul  6, 2023 08:40:39.111463000 Hora oficial do Brasil","0.017598000"
"1707","20.022093","192.168.137.185","52.151.239.148","TLSv1.2","643","Application Data","Jul  6, 2023 08:40:39.111463000 Hora oficial do Brasil","0.000000000"
"1708","20.035004","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:39.124374000 Hora oficial do Brasil","0.012911000"
"1709","20.035502","91.199.81.157","192.168.137.185","UDP","269","5056  >  46977 Len=227","Jul  6, 2023 08:40:39.124872000 Hora oficial do Brasil","0.000498000"
"1710","20.049475","192.168.137.185","20.120.122.254","TCP","66","40188  >  443 [ACK] Seq=5288 Ack=6355 Win=82944 Len=0 TSval=1926627819 TSecr=3583469388","Jul  6, 2023 08:40:39.138845000 Hora oficial do Brasil","0.013973000"
"1711","20.051426","192.168.137.185","91.199.81.157","UDP","314","46977  >  5056 Len=272","Jul  6, 2023 08:40:39.140796000 Hora oficial do Brasil","0.001951000"
"1712","20.066110","91.199.81.157","192.168.137.185","UDP","269","5056  >  46977 Len=227","Jul  6, 2023 08:40:39.155480000 Hora oficial do Brasil","0.014684000"
"1713","20.097167","35.203.19.92","192.168.137.185","UDP","282","7548  >  45517 Len=240","Jul  6, 2023 08:40:39.186537000 Hora oficial do Brasil","0.031057000"
"1714","20.121390","91.199.81.157","192.168.137.185","UDP","269","5056  >  46977 Len=227","Jul  6, 2023 08:40:39.210760000 Hora oficial do Brasil","0.024223000"
"1715","20.128278","35.203.19.92","192.168.137.185","UDP","186","7548  >  45517 Len=144","Jul  6, 2023 08:40:39.217648000 Hora oficial do Brasil","0.006888000"
"1716","20.128797","91.199.81.157","192.168.137.185","UDP","269","5056  >  46977 Len=227","Jul  6, 2023 08:40:39.218167000 Hora oficial do Brasil","0.000519000"
"1717","20.140404","192.168.137.185","91.199.81.157","UDP","310","46977  >  5056 Len=268","Jul  6, 2023 08:40:39.229774000 Hora oficial do Brasil","0.011607000"
"1718","20.140614","91.199.81.157","192.168.137.185","UDP","408","5056  >  46977 Len=366","Jul  6, 2023 08:40:39.229984000 Hora oficial do Brasil","0.000210000"
"1719","20.161241","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:39.250611000 Hora oficial do Brasil","0.020627000"
"1720","20.186282","35.203.19.92","192.168.137.185","RTCP","186","Sender Report   (PSE:Unknown  [Malformed Packet]","Jul  6, 2023 08:40:39.275652000 Hora oficial do Brasil","0.025041000"
"1721","20.195512","192.168.137.185","91.199.81.157","UDP","182","46977  >  5056 Len=140","Jul  6, 2023 08:40:39.284882000 Hora oficial do Brasil","0.009230000"
"1722","20.221025","192.168.137.185","91.199.81.157","UDP","318","46977  >  5056 Len=276","Jul  6, 2023 08:40:39.310395000 Hora oficial do Brasil","0.025513000"
"1723","20.232441","91.199.81.157","192.168.137.185","UDP","1078","5056  >  46977 Len=1036","Jul  6, 2023 08:40:39.321811000 Hora oficial do Brasil","0.011416000"
"1724","20.239286","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:39.328656000 Hora oficial do Brasil","0.006845000"
"1725","20.239768","91.199.81.157","192.168.137.185","UDP","687","5056  >  46977 Len=645","Jul  6, 2023 08:40:39.329138000 Hora oficial do Brasil","0.000482000"
"1726","20.267772","20.88.155.29","192.168.137.185","TCP","66","443  >  42262 [ACK] Seq=1 Ack=343 Win=64896 Len=0 TSval=3205980924 TSecr=2888354496","Jul  6, 2023 08:40:39.357142000 Hora oficial do Brasil","0.028004000"
"1727","20.268264","20.88.155.29","192.168.137.185","TLSv1.2","1514","Server Hello","Jul  6, 2023 08:40:39.357634000 Hora oficial do Brasil","0.000492000"
"1728","20.268897","20.88.155.29","192.168.137.185","TCP","1514","443  >  42262 [ACK] Seq=1449 Ack=343 Win=64896 Len=1448 TSval=3205980925 TSecr=2888354496 [TCP segment of a reassembled PDU]","Jul  6, 2023 08:40:39.358267000 Hora oficial do Brasil","0.000633000"
"1729","20.269565","20.88.155.29","192.168.137.185","TLSv1.2","1266","Certificate","Jul  6, 2023 08:40:39.358935000 Hora oficial do Brasil","0.000668000"
"1730","20.270187","20.88.155.29","192.168.137.185","TLSv1.2","165","Server Key Exchange, Server Hello Done","Jul  6, 2023 08:40:39.359557000 Hora oficial do Brasil","0.000622000"
"1731","20.270672","91.199.81.157","192.168.137.185","UDP","612","5056  >  46977 Len=570","Jul  6, 2023 08:40:39.360042000 Hora oficial do Brasil","0.000485000"
"1732","20.271466","192.168.137.185","20.88.155.29","TCP","66","42262  >  443 [ACK] Seq=343 Ack=1449 Win=68608 Len=0 TSval=2888355081 TSecr=3205980925","Jul  6, 2023 08:40:39.360836000 Hora oficial do Brasil","0.000794000"
"1733","20.271466","192.168.137.185","20.88.155.29","TCP","66","42262  >  443 [ACK] Seq=343 Ack=2897 Win=71680 Len=0 TSval=2888355081 TSecr=3205980925","Jul  6, 2023 08:40:39.360836000 Hora oficial do Brasil","0.000000000"
"1734","20.271466","192.168.137.185","20.88.155.29","TCP","66","42262  >  443 [ACK] Seq=343 Ack=4097 Win=74240 Len=0 TSval=2888355082 TSecr=3205980925","Jul  6, 2023 08:40:39.360836000 Hora oficial do Brasil","0.000000000"
"1735","20.271466","192.168.137.185","20.88.155.29","TCP","66","42262  >  443 [ACK] Seq=343 Ack=4196 Win=74240 Len=0 TSval=2888355082 TSecr=3205980925","Jul  6, 2023 08:40:39.360836000 Hora oficial do Brasil","0.000000000"
"1736","20.278544","192.168.137.185","20.88.155.29","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","Jul  6, 2023 08:40:39.367914000 Hora oficial do Brasil","0.007078000"
"1737","20.292237","192.168.137.185","91.199.81.157","UDP","413","46977  >  5056 Len=371","Jul  6, 2023 08:40:39.381607000 Hora oficial do Brasil","0.013693000"
"1738","20.292456","35.203.19.92","192.168.137.185","UDP","186","7548  >  45517 Len=144","Jul  6, 2023 08:40:39.381826000 Hora oficial do Brasil","0.000219000"
"1739","20.301570","91.199.81.157","192.168.137.185","UDP","773","5056  >  46977 Len=731","Jul  6, 2023 08:40:39.390940000 Hora oficial do Brasil","0.009114000"
"1740","20.324530","35.203.19.92","192.168.137.185","UDP","186","7548  >  45517 Len=144","Jul  6, 2023 08:40:39.413900000 Hora oficial do Brasil","0.022960000"
"1741","20.325026","3.219.165.53","192.168.137.185","TCP","1514","443  >  43870 [ACK] Seq=2897 Ack=518 Win=62208 Len=1448 TSval=2053011519 TSecr=3249817695 [TCP segment of a reassembled PDU]","Jul  6, 2023 08:40:39.414396000 Hora oficial do Brasil","0.000496000"
"1742","20.326952","192.168.137.185","91.199.81.157","UDP","143","46977  >  5056 Len=101","Jul  6, 2023 08:40:39.416322000 Hora oficial do Brasil","0.001926000"
