"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"50","1.315176","91.199.81.31","192.168.10.105","UDP","310","5056  >  63082 Len=268","Jul  5, 2023 21:37:19.993524000 Hora oficial do Brasil","0.009235000"
"51","1.413863","91.199.81.31","192.168.10.105","UDP","422","5056  >  63082 Len=380","Jul  5, 2023 21:37:20.092211000 Hora oficial do Brasil","0.098687000"
"52","1.465716","192.168.10.105","20.120.122.254","TCP","1454","[TCP Previous segment not captured] [TCP Spurious Retransmission] 58245  >  443 [ACK] Seq=4294964305 Ack=1 Win=510 Len=1400","Jul  5, 2023 21:37:20.144064000 Hora oficial do Brasil","0.051853000"
"53","1.476726","91.199.81.31","192.168.10.105","UDP","310","5056  >  63082 Len=268","Jul  5, 2023 21:37:20.155074000 Hora oficial do Brasil","0.011010000"
"54","1.483677","192.168.10.105","20.120.122.254","TCP","1454","[TCP Spurious Retransmission] 58245  >  443 [PSH, ACK] Seq=4294965705 Ack=1 Win=510 Len=1400","Jul  5, 2023 21:37:20.162025000 Hora oficial do Brasil","0.006951000"
"55","1.492063","192.168.10.105","20.120.122.254","TCP","246","[TCP Spurious Retransmission] 58245  >  443 [PSH, ACK] Seq=4294967105 Ack=1 Win=510 Len=192","Jul  5, 2023 21:37:20.170411000 Hora oficial do Brasil","0.008386000"
"56","1.508168","192.168.10.105","20.120.122.254","TCP","54","58245  >  443 [ACK] Seq=1 Ack=885 Win=514 Len=0","Jul  5, 2023 21:37:20.186516000 Hora oficial do Brasil","0.016105000"
"57","1.521948","91.199.81.31","192.168.10.105","UDP","310","5056  >  63082 Len=268","Jul  5, 2023 21:37:20.200296000 Hora oficial do Brasil","0.013780000"
"58","1.521971","192.168.10.105","91.199.81.31","UDP","74","63082  >  5056 Len=32","Jul  5, 2023 21:37:20.200319000 Hora oficial do Brasil","0.000023000"
"59","1.537736","192.168.10.105","91.199.81.31","UDP","697","63082  >  5056 Len=655","Jul  5, 2023 21:37:20.216084000 Hora oficial do Brasil","0.015765000"
"60","1.545986","192.168.10.105","91.199.81.31","UDP","510","63082  >  5056 Len=468","Jul  5, 2023 21:37:20.224334000 Hora oficial do Brasil","0.008250000"
"61","1.554062","192.168.10.105","20.120.122.254","TCP","66","[TCP Dup ACK 56#1] 58245  >  443 [ACK] Seq=1 Ack=885 Win=514 Len=0 SLE=1 SRE=885","Jul  5, 2023 21:37:20.232410000 Hora oficial do Brasil","0.008076000"
"62","1.567426","192.168.10.105","91.199.81.31","UDP","74","63082  >  5056 Len=32","Jul  5, 2023 21:37:20.245774000 Hora oficial do Brasil","0.013364000"
"63","1.582018","91.199.81.31","192.168.10.105","UDP","306","5056  >  63082 Len=264","Jul  5, 2023 21:37:20.260366000 Hora oficial do Brasil","0.014592000"
"64","1.582286","192.168.10.105","34.138.119.63","UDP","74","63083  >  7521 Len=32","Jul  5, 2023 21:37:20.260634000 Hora oficial do Brasil","0.000268000"
"65","1.584466","192.168.10.105","91.199.81.31","UDP","652","63082  >  5056 Len=610","Jul  5, 2023 21:37:20.262814000 Hora oficial do Brasil","0.002180000"
"66","1.586688","192.168.10.105","91.199.81.31","UDP","286","63082  >  5056 Len=244","Jul  5, 2023 21:37:20.265036000 Hora oficial do Brasil","0.002222000"
"67","1.587333","192.168.10.105","91.199.81.31","UDP","74","63082  >  5056 Len=32","Jul  5, 2023 21:37:20.265681000 Hora oficial do Brasil","0.000645000"
"68","1.597461","192.168.10.105","91.199.81.31","UDP","836","63082  >  5056 Len=794","Jul  5, 2023 21:37:20.275809000 Hora oficial do Brasil","0.010128000"
"69","1.613115","20.120.122.254","192.168.10.105","TCP","938","[TCP ACKed unseen segment] [TCP Spurious Retransmission] 443  >  58245 [PSH, ACK] Seq=1 Ack=1 Win=156 Len=884","Jul  5, 2023 21:37:20.291463000 Hora oficial do Brasil","0.015654000"
