App,Package,Start Time,Duration,Filename
"Rec Room",com.AgainstGravity.RecRoom,"jul. 6, 2023 @ 09:08:01 AM","3 min 4 sec",""

Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU2 Load [%]",Time  [ms],"CPU3 Frequency [kHz]",Time  [ms],"CPU3 Load [%]",Time  [ms],"CPU4 Frequency [kHz]",Time  [ms],"CPU4 Load [%]",Time  [ms],"CPU5 Frequency [kHz]",Time  [ms],"CPU5 Load [%]",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU6 Frequency [kHz]",Time  [ms],"CPU6 Load [%]",Time  [ms],"Battery Remaining (%) [%]",Time  [ms],"Battery Status",Time  [ms],"CPU7 Frequency [kHz]",Time  [ms],"CPU7 Load [%]",Time  [ms],"CPU8 Frequency [kHz]",Time  [ms],"CPU8 Load [%]",Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",
30645,806400,30646,0,30646,806400,30647,0,30647,806400,30647,0,30648,806400,30648,0,30648,940800,30650,0,30650,286449,30650,940800,30651,0,30547,83,30547,0,30651,940800,30651,0,30651,806400,30652,0,30652,315000,30652,12,
30745,806400,30746,0,30746,806400,30746,0,30746,806400,30746,0,30747,806400,30747,0,30747,2400000,30747,0,30747,286449,30747,2400000,30748,0,30651,83,30651,0,30748,2400000,30748,0,30748,806400,30748,0,30748,315000,30749,12,
30845,806400,30846,0,30846,806400,30846,0,30846,806400,30846,0,30846,806400,30846,0,30847,2400000,30847,0,30847,286449,30847,2400000,30847,0,30748,83,30748,0,30847,2400000,30847,0,30847,2035200,30847,0,30847,315000,30848,12,
30946,806400,30947,0,30947,806400,30947,0,30947,806400,30948,0,30948,806400,30949,0,30950,691200,30950,0,30950,286449,30950,691200,30951,0,30847,83,30847,0,30951,691200,30951,0,30952,1324800,30952,0,30952,315000,30953,12,
31046,806400,31046,0,31046,806400,31046,0,31046,806400,31047,0,31047,806400,31047,0,31047,2400000,31047,0,31047,286449,31047,2400000,31047,0,30951,83,30951,0,31047,2400000,31048,0,31048,1324800,31048,0,31048,315000,31048,12,
31147,806400,31148,0,31148,806400,31149,0,31149,806400,31149,0,31149,806400,31149,0,31150,1651200,31150,0,31150,286449,31150,1651200,31150,0,31047,83,31047,0,31151,1516800,31151,0,31151,806400,31151,0,31152,315000,31152,12,
31247,806400,31248,0,31248,806400,31249,0,31249,806400,31250,0,31250,806400,31251,0,31251,1516800,31251,0,31251,286449,31252,1516800,31252,0,31150,83,31150,0,31252,1344000,31252,0,31252,806400,31253,0,31253,315000,31253,12,
31347,806400,31347,0,31347,806400,31348,0,31348,806400,31348,0,31348,806400,31349,0,31349,2400000,31349,0,31349,286449,31349,2400000,31350,0,31252,83,31252,0,31350,2400000,31350,0,31350,806400,31351,0,31351,315000,31351,12,
31448,806400,31449,0,31450,806400,31450,0,31451,806400,31451,0,31451,806400,31452,0,31452,940800,31452,0,31452,286449,31452,2054400,31453,0,31350,83,31350,0,31453,2054400,31454,0,31454,1056000,31454,0,31454,315000,31454,12,
31548,806400,31549,0,31549,806400,31549,0,31550,806400,31550,0,31550,806400,31550,0,31551,1228800,31551,0,31551,286449,31551,1228800,31551,0,31453,83,31453,0,31552,1228800,31552,0,31552,2380800,31552,0,31552,315000,31553,12,
31649,806400,31650,0,31651,806400,31651,0,31652,806400,31652,0,31652,806400,31653,0,31653,2400000,31654,0,31654,286449,31654,2400000,31654,0,31551,83,31552,0,31654,2400000,31655,0,31655,1056000,31655,0,31655,315000,31655,12,
31749,806400,31750,0,31750,806400,31750,0,31751,806400,31751,0,31751,806400,31751,0,31752,1228800,31752,0,31752,286449,31752,1228800,31752,0,31654,83,31654,0,31753,1228800,31753,0,31754,806400,31754,0,31754,315000,31754,12,
31850,806400,31850,0,31850,806400,31850,0,31851,806400,31851,0,31851,806400,31851,0,31851,1900800,31851,0,31851,286449,31851,1900800,31851,0,31753,83,31753,0,31852,1900800,31852,0,31852,2380800,31852,0,31852,315000,31852,12,
31950,806400,31951,0,31952,806400,31953,0,31953,806400,31954,0,31954,806400,31955,0,31955,1228800,31955,0,31955,286449,31956,1228800,31956,0,31852,83,31852,0,31957,2400000,31957,0,31957,1516800,31958,0,31958,315000,31958,12,
32052,806400,32053,0,32053,806400,32053,0,32054,806400,32054,0,32055,806400,32055,0,32055,691200,32056,0,32056,286449,32056,691200,32057,0,31957,83,31957,0,32057,691200,32058,0,32058,806400,32058,0,32058,315000,32059,12,
32151,806400,32152,0,32152,806400,32153,0,32153,806400,32153,0,32153,806400,32154,0,32154,1344000,32154,0,32154,286449,32154,1344000,32154,0,32057,83,32057,0,32155,1344000,32155,0,32155,1324800,32155,0,32155,315000,32156,12,
32252,806400,32253,0,32253,806400,32254,0,32254,806400,32254,0,32255,806400,32255,0,32255,1900800,32255,0,32256,286449,32256,1900800,32257,0,32154,83,32154,0,32257,2054400,32258,0,32258,806400,32258,0,32258,315000,32259,12,
32352,806400,32353,0,32353,806400,32353,0,32354,806400,32354,0,32354,806400,32354,0,32354,2400000,32354,0,32355,286449,32355,2400000,32355,0,32257,83,32257,0,32355,2400000,32355,0,32355,806400,32356,0,32356,315000,32356,12,
32453,806400,32454,0,32454,806400,32454,0,32454,806400,32454,0,32454,806400,32455,0,32455,2400000,32455,0,32455,286449,32455,2400000,32455,0,32355,83,32355,0,32455,2400000,32455,0,32455,806400,32456,0,32456,315000,32456,12,
32553,806400,32554,0,32554,806400,32554,0,32554,806400,32555,0,32555,806400,32555,0,32555,1344000,32555,0,32555,286449,32556,1344000,32556,0,32455,83,32455,0,32556,940800,32557,0,32557,806400,32558,0,32558,315000,32558,12,
32654,806400,32654,0,32654,806400,32654,0,32654,806400,32654,0,32654,806400,32655,0,32655,2054400,32655,0,32655,286449,32655,2054400,32655,0,32556,83,32556,0,32655,2054400,32656,0,32656,1324800,32656,0,32656,315000,32656,12,
32754,806400,32754,0,32755,806400,32755,0,32755,806400,32755,0,32756,806400,32756,0,32757,1900800,32757,0,32757,286449,32757,1900800,32758,0,32655,83,32655,0,32758,2054400,32758,0,32758,806400,32758,0,32758,315000,32759,12,
32855,806400,32855,0,32855,806400,32855,0,32856,806400,32856,0,32856,806400,32856,0,32857,940800,32857,0,32857,286449,32857,940800,32857,0,32758,83,32758,0,32857,940800,32858,0,32858,2515200,32858,0,32858,315000,32858,12,
32955,806400,32956,0,32956,806400,32957,0,32957,806400,32957,0,32957,806400,32958,0,32958,1344000,32958,0,32958,286449,32959,1344000,32959,0,32857,83,32857,0,32959,1344000,32960,0,32960,1056000,32960,0,32960,315000,32961,12,
33056,806400,33057,0,33057,806400,33058,0,33058,806400,33058,0,33059,806400,33059,0,33059,940800,33059,0,33059,286449,33059,940800,33060,0,32959,83,32959,0,33060,940800,33061,0,33061,806400,33062,0,33062,315000,33062,12,
33156,806400,33157,0,33157,806400,33157,0,33157,806400,33158,0,33158,806400,33158,0,33158,2400000,33158,0,33158,286449,33158,2400000,33158,0,33060,83,33060,0,33159,2400000,33159,0,33159,1056000,33159,0,33159,315000,33159,12,
33258,806400,33258,0,33258,806400,33259,0,33259,806400,33260,0,33260,806400,33261,0,33261,2400000,33261,0,33261,286449,33261,2400000,33261,0,33158,83,33158,0,33262,2400000,33262,0,33262,1324800,33262,0,33262,315000,33262,12,
33357,806400,33358,0,33358,806400,33358,0,33358,806400,33359,0,33359,806400,33359,0,33359,2400000,33359,0,33359,286449,33359,2400000,33360,0,33261,83,33261,0,33360,2400000,33360,0,33360,806400,33360,0,33360,315000,33361,12,
33458,806400,33458,0,33459,806400,33459,0,33459,806400,33459,0,33459,806400,33460,0,33460,1900800,33460,0,33460,286449,33460,2400000,33460,0,33360,83,33360,0,33460,2400000,33460,0,33461,1324800,33461,0,33461,315000,33461,12,
33559,806400,33560,0,33560,806400,33560,0,33561,806400,33561,0,33562,806400,33562,0,33562,1516800,33563,0,33563,286449,33563,1516800,33563,0,33460,83,33460,0,33563,1516800,33564,0,33564,806400,33564,0,33564,315000,33564,12,
33660,806400,33661,0,33661,806400,33662,0,33662,806400,33662,0,33662,806400,33662,0,33663,1516800,33663,0,33663,286449,33663,1516800,33663,0,33563,83,33563,0,33663,1516800,33664,0,33664,806400,33664,0,33664,315000,33665,12,
33760,806400,33761,0,33761,806400,33761,0,33762,806400,33762,0,33762,806400,33762,0,33763,1228800,33763,0,33763,286449,33763,1228800,33763,0,33663,83,33663,0,33764,1900800,33764,0,33764,806400,33764,0,33765,315000,33765,12,
33861,806400,33862,0,33862,806400,33863,0,33863,806400,33864,0,33864,806400,33865,0,33865,691200,33866,0,33866,286449,33866,940800,33866,0,33764,83,33764,0,33866,940800,33867,0,33867,1516800,33868,0,33868,315000,33869,12,
33961,806400,33962,0,33962,806400,33962,0,33962,806400,33962,0,33962,806400,33962,0,33962,2400000,33963,0,33963,286449,33963,2400000,33963,0,33866,83,33866,0,33963,2131200,33963,0,33963,1766400,33963,0,33963,315000,33964,12,
34062,806400,34063,0,34063,806400,34063,0,34063,806400,34064,0,34064,806400,34064,0,34065,1516800,34065,0,34065,286449,34065,1516800,34065,0,33963,83,33963,0,34066,1516800,34066,0,34066,1056000,34066,0,34067,315000,34067,12,
34162,806400,34163,0,34163,806400,34163,0,34164,806400,34164,0,34164,806400,34165,0,34165,691200,34166,0,34166,286449,34166,691200,34167,0,34065,83,34065,0,34167,691200,34168,0,34168,806400,34169,0,34170,315000,34170,12,
34262,806400,34263,0,34263,806400,34263,0,34263,806400,34263,0,34263,806400,34263,0,34264,2400000,34264,0,34264,286449,34264,2400000,34264,0,34167,83,34167,0,34264,2400000,34264,0,34265,806400,34265,0,34265,315000,34265,12,
34363,806400,34363,0,34364,806400,34364,0,34365,806400,34366,0,34366,806400,34366,0,34367,1228800,34367,0,34367,286449,34368,1228800,34368,0,34264,83,34264,0,34368,1228800,34369,0,34369,806400,34370,0,34370,315000,34370,12,
34463,806400,34463,0,34464,806400,34464,0,34464,806400,34464,0,34464,806400,34465,0,34465,2400000,34465,0,34465,286449,34466,2400000,34466,0,34368,83,34368,0,34466,2400000,34466,0,34466,1056000,34466,0,34466,315000,34467,12,
34563,806400,34564,0,34564,806400,34565,0,34565,806400,34565,0,34565,806400,34566,0,34566,2400000,34566,0,34566,286449,34566,2400000,34566,0,34466,83,34466,0,34567,2400000,34567,0,34567,1516800,34567,0,34567,315000,34567,12,
34664,806400,34665,0,34665,806400,34666,0,34666,806400,34666,0,34667,806400,34667,0,34667,1228800,34668,0,34668,286449,34668,1228800,34668,0,34566,83,34566,0,34669,940800,34669,0,34669,806400,34670,0,34670,315000,34670,12,
34764,806400,34765,0,34765,806400,34766,0,34766,806400,34766,0,34766,806400,34766,0,34766,1900800,34766,0,34766,286449,34767,2400000,34767,0,34668,83,34668,0,34767,2400000,34767,0,34767,1766400,34767,0,34767,315000,34768,12,
34865,806400,34866,0,34866,806400,34867,0,34867,806400,34868,0,34869,806400,34870,0,34870,2400000,34870,0,34870,286449,34870,2400000,34870,0,34767,83,34767,0,34871,2400000,34871,0,34871,1324800,34871,0,34871,315000,34872,12,
34965,806400,34965,0,34965,806400,34966,0,34966,806400,34966,0,34966,806400,34966,0,34966,2400000,34966,0,34966,286449,34967,2400000,34967,0,34870,83,34871,0,34967,2400000,34967,0,34967,1056000,34967,0,34967,315000,34968,12,
35066,806400,35067,0,35067,806400,35067,0,35068,806400,35068,0,35068,806400,35069,0,35069,2400000,35069,0,35069,286449,35070,2400000,35070,0,34967,83,34967,0,35070,1900800,35071,0,35071,1516800,35071,0,35071,315000,35071,12,
35167,806400,35167,0,35168,806400,35168,0,35168,806400,35169,0,35169,806400,35170,0,35170,940800,35171,0,35171,286449,35171,1228800,35172,0,35070,83,35070,0,35172,1651200,35173,0,35173,1056000,35174,0,35174,315000,35174,12,
35267,806400,35268,0,35268,806400,35269,0,35269,806400,35269,0,35269,806400,35270,0,35270,1228800,35270,0,35270,286449,35270,1228800,35270,0,35172,83,35172,0,35271,1228800,35271,0,35271,1516800,35271,0,35271,315000,35272,12,
35368,806400,35370,0,35370,806400,35371,0,35371,806400,35371,0,35372,806400,35372,0,35372,2400000,35373,0,35373,286449,35373,2054400,35374,0,35270,83,35271,0,35374,2131200,35374,0,35374,1056000,35375,0,35375,315000,35375,12,
35468,806400,35468,0,35469,806400,35469,0,35469,806400,35469,0,35469,806400,35469,0,35470,2400000,35470,0,35470,286449,35470,2400000,35470,0,35374,83,35374,0,35470,2400000,35470,0,35470,1056000,35470,0,35471,315000,35471,12,
35568,806400,35568,0,35569,806400,35569,0,35569,806400,35569,0,35569,806400,35569,0,35569,2400000,35570,0,35570,286449,35570,2400000,35570,0,35470,83,35470,0,35570,2400000,35570,0,35570,806400,35570,0,35570,315000,35570,12,
35669,806400,35670,0,35670,806400,35671,0,35671,806400,35671,0,35671,806400,35672,0,35672,1344000,35672,0,35673,286449,35673,1344000,35674,0,35570,83,35570,0,35674,1228800,35674,0,35674,1324800,35675,0,35675,315000,35675,12,
35770,806400,35770,0,35770,806400,35771,0,35771,806400,35771,0,35771,806400,35771,0,35772,2400000,35772,0,35772,286449,35772,2400000,35772,0,35674,83,35674,0,35772,1516800,35773,0,35773,806400,35773,0,35773,315000,35773,12,
35870,806400,35871,0,35871,806400,35871,0,35871,806400,35871,0,35872,806400,35872,0,35872,1516800,35873,0,35873,286449,35873,1344000,35873,0,35772,83,35772,0,35874,1228800,35874,0,35875,806400,35875,0,35875,315000,35876,12,
35970,806400,35971,0,35971,806400,35971,0,35972,806400,35972,0,35972,806400,35973,0,35973,940800,35973,0,35973,286449,35973,940800,35974,0,35874,83,35874,0,35974,940800,35974,0,35974,1056000,35975,0,35975,315000,35975,12,
36071,806400,36072,0,36072,806400,36072,0,36072,806400,36072,0,36073,806400,36073,0,36073,2054400,36073,0,36073,286449,36073,2054400,36073,0,35974,83,35974,0,36074,2054400,36074,0,36074,806400,36074,0,36074,315000,36074,12,
36172,806400,36173,0,36174,806400,36174,0,36174,806400,36175,0,36175,806400,36175,0,36175,1228800,36176,0,36176,286449,36176,1228800,36176,0,36073,83,36073,0,36176,1228800,36177,0,36177,1056000,36177,0,36177,315000,36178,12,
36272,806400,36273,0,36273,806400,36273,0,36273,806400,36274,0,36274,806400,36274,0,36274,1228800,36274,0,36274,286449,36274,1228800,36275,0,36176,83,36176,0,36275,1228800,36275,0,36275,2035200,36275,0,36275,315000,36276,12,
36373,806400,36374,0,36374,806400,36375,0,36375,806400,36375,0,36375,806400,36376,0,36376,1651200,36376,0,36376,286449,36376,1900800,36376,0,36275,83,36275,0,36377,1900800,36377,0,36377,806400,36377,0,36377,315000,36377,12,
36473,806400,36474,0,36474,806400,36475,0,36475,806400,36475,0,36475,806400,36476,0,36476,1228800,36476,0,36476,286449,36476,1228800,36478,0,36376,83,36377,0,36478,1344000,36479,0,36479,806400,36480,0,36480,315000,36480,12,
36573,806400,36574,0,36574,806400,36574,0,36574,806400,36575,0,36575,806400,36575,0,36575,1516800,36575,0,36575,286449,36575,1516800,36576,0,36478,83,36478,0,36576,1516800,36576,0,36576,2208000,36576,0,36577,315000,36577,12,
36674,806400,36675,0,36675,806400,36675,0,36676,806400,36676,0,36676,806400,36677,0,36677,2400000,36677,0,36677,286449,36677,2400000,36677,0,36576,83,36576,0,36678,2400000,36678,0,36678,1324800,36678,0,36678,315000,36678,12,
36776,806400,36777,0,36777,806400,36778,0,36778,806400,36778,0,36779,806400,36779,0,36779,940800,36780,0,36780,286449,36780,940800,36780,0,36677,83,36678,0,36781,940800,36782,0,36782,806400,36782,0,36783,315000,36783,12,
36876,806400,36877,0,36877,806400,36877,0,36877,806400,36877,0,36877,806400,36878,0,36878,2054400,36878,0,36878,286449,36878,2054400,36878,0,36780,83,36780,0,36878,1900800,36879,0,36879,2515200,36879,0,36879,315000,36879,12,
36978,806400,36978,0,36979,806400,36979,0,36979,806400,36980,0,36981,806400,36981,0,36981,2131200,36982,0,36982,286449,36982,2131200,36982,0,36878,83,36878,0,36982,2131200,36982,0,36982,1516800,36982,0,36983,315000,36983,12,
37078,806400,37079,0,37079,806400,37079,0,37079,806400,37080,0,37080,806400,37080,0,37080,940800,37080,0,37081,286449,37081,940800,37081,0,36982,83,36982,0,37081,940800,37081,0,37082,1766400,37082,0,37082,315000,37082,12,
37178,806400,37179,0,37179,806400,37180,0,37180,806400,37180,0,37181,806400,37181,0,37181,2131200,37182,0,37182,286449,37182,2131200,37182,0,37081,83,37081,0,37182,2131200,37182,0,37183,2515200,37183,0,37183,315000,37183,12,
37279,806400,37280,0,37280,806400,37281,0,37281,806400,37281,0,37282,806400,37282,0,37282,940800,37283,0,37283,286449,37283,940800,37284,0,37182,83,37182,0,37284,1651200,37284,0,37285,1056000,37285,0,37286,315000,37286,12,
37380,806400,37380,0,37381,806400,37381,0,37382,806400,37382,0,37382,806400,37382,0,37383,1344000,37383,0,37383,286449,37383,1344000,37383,0,37284,83,37284,0,37384,1344000,37384,0,37384,806400,37384,0,37384,315000,37385,12,
37480,806400,37481,0,37481,806400,37482,0,37482,806400,37483,0,37483,806400,37483,0,37484,940800,37484,0,37484,286449,37484,1516800,37485,0,37383,83,37383,0,37485,1900800,37485,0,37486,1766400,37486,0,37486,315000,37486,12,
37581,806400,37582,0,37582,806400,37582,0,37582,806400,37583,0,37583,806400,37583,0,37583,1651200,37584,0,37584,286449,37584,1651200,37584,0,37485,83,37485,0,37584,1651200,37585,0,37585,806400,37585,0,37585,315000,37586,12,
37681,806400,37681,0,37682,806400,37682,0,37682,806400,37682,0,37683,806400,37683,0,37683,1516800,37683,0,37683,286449,37684,1516800,37684,0,37584,83,37584,0,37684,2400000,37684,0,37684,2208000,37685,0,37685,315000,37685,12,
37781,806400,37782,0,37783,806400,37785,0,37785,806400,37786,0,37786,806400,37787,0,37787,691200,37788,0,37788,286449,37788,2054400,37789,0,37684,83,37684,0,37789,2054400,37790,0,37790,1056000,37790,0,37790,315000,37790,12,
37881,806400,37882,0,37882,806400,37882,0,37882,806400,37883,0,37883,806400,37883,0,37883,2400000,37883,0,37883,286449,37883,2400000,37884,0,37789,83,37789,0,37884,2400000,37884,0,37884,806400,37885,0,37885,315000,37885,12,
37982,806400,37983,0,37983,806400,37984,0,37984,806400,37984,0,37985,806400,37985,0,37986,1228800,37986,0,37986,286449,37986,1228800,37986,0,37884,83,37884,0,37987,1228800,37987,0,37987,806400,37987,0,37988,315000,37988,12,
38082,806400,38083,0,38083,806400,38083,0,38084,806400,38084,0,38084,806400,38086,0,38086,940800,38086,0,38086,286449,38087,940800,38087,0,37987,83,37987,0,38087,940800,38088,0,38089,806400,38090,0,38090,315000,38091,12,
38183,806400,38183,0,38183,806400,38183,0,38184,806400,38184,0,38184,806400,38184,0,38184,1651200,38184,0,38184,286449,38184,1651200,38185,0,38087,83,38087,0,38185,1651200,38185,0,38185,1862400,38186,0,38186,315000,38186,12,
38284,806400,38285,0,38285,806400,38286,0,38286,806400,38286,0,38287,806400,38287,0,38287,1516800,38288,0,38288,286449,38288,1651200,38288,0,38185,83,38185,0,38288,1651200,38288,0,38289,1056000,38289,0,38289,315000,38290,12,
38384,806400,38384,0,38385,806400,38385,0,38385,806400,38386,0,38386,806400,38386,0,38386,2400000,38386,0,38386,286449,38386,2400000,38386,0,38288,83,38288,0,38387,2400000,38387,0,38387,806400,38387,0,38387,315000,38387,12,
38484,806400,38485,0,38485,806400,38485,0,38485,806400,38486,0,38486,806400,38486,0,38486,940800,38486,0,38486,286449,38486,940800,38487,0,38386,83,38386,0,38487,940800,38487,0,38487,2208000,38487,0,38488,315000,38488,12,
38585,806400,38586,0,38587,806400,38587,0,38587,806400,38587,0,38587,806400,38588,0,38588,1516800,38589,0,38589,286449,38589,1516800,38590,0,38487,83,38487,0,38590,1651200,38591,0,38591,1056000,38591,0,38591,315000,38592,12,
38685,806400,38686,0,38686,806400,38686,0,38686,806400,38687,0,38687,806400,38687,0,38687,1516800,38687,0,38688,286449,38688,1516800,38688,0,38590,83,38590,0,38688,1516800,38689,0,38689,2380800,38689,0,38689,315000,38690,12,
38787,806400,38787,0,38788,806400,38789,0,38790,806400,38791,0,38791,806400,38791,0,38791,1900800,38792,0,38792,286449,38792,2054400,38792,0,38688,83,38688,0,38792,2054400,38792,0,38793,806400,38793,0,38793,315000,38793,12,
38887,1804800,38887,0,38888,1804800,38888,0,38888,1804800,38888,0,38889,1804800,38889,0,38889,1516800,38889,0,38889,286449,38890,1516800,38890,0,38792,83,38792,0,38890,1516800,38890,0,38890,2515200,38891,0,38891,315000,38892,12,
38987,1651200,38988,0,38988,1651200,38988,0,38988,1324800,38988,0,38989,1324800,38989,0,38989,2400000,38989,0,38989,286449,38989,2400000,38989,0,38890,83,38890,0,38989,2400000,38990,0,38990,1056000,38990,0,38990,315000,38990,12,
39088,1516800,39089,0,39090,1516800,39090,0,39090,1516800,39091,0,39091,1516800,39091,0,39092,940800,39092,0,39095,286449,39096,2400000,39097,0,38989,83,38989,0,39099,2400000,39102,0,39103,2515200,39104,0,39105,315000,39105,12,
39188,1516800,39189,0,39189,1152000,39189,0,39190,1152000,39190,0,39190,1152000,39190,0,39191,1228800,39191,0,39191,286449,39191,1228800,39191,0,39098,83,39098,0,39192,1228800,39192,0,39192,806400,39193,0,39193,315000,39193,12,
39288,806400,39289,0,39289,806400,39289,0,39289,806400,39290,0,39290,806400,39290,0,39290,1651200,39290,0,39291,286449,39291,1651200,39291,0,39192,83,39192,0,39291,1651200,39291,0,39292,1516800,39292,0,39292,315000,39292,12,
39389,1804800,39390,0,39391,1804800,39391,0,39391,1804800,39392,0,39392,1804800,39392,0,39392,1228800,39394,0,39394,286449,39394,1228800,39395,0,39291,83,39291,0,39395,1228800,39395,0,39396,806400,39397,0,39397,315000,39398,12,
39489,806400,39490,0,39490,806400,39490,0,39490,806400,39491,0,39491,806400,39491,0,39491,2400000,39491,0,39491,286449,39491,2400000,39491,0,39395,83,39395,0,39491,2400000,39492,0,39492,1056000,39492,0,39492,315000,39492,12,
39590,1804800,39590,0,39590,1804800,39591,0,39591,1804800,39591,0,39591,1804800,39591,0,39592,1516800,39592,0,39592,286449,39592,1516800,39592,0,39491,83,39491,0,39593,1516800,39593,0,39593,1056000,39593,0,39593,315000,39594,12,
39690,806400,39690,0,39690,806400,39691,0,39691,806400,39691,0,39691,806400,39691,0,39691,2131200,39692,0,39692,286449,39692,2131200,39692,0,39592,83,39592,0,39692,1344000,39693,0,39693,806400,39693,0,39693,315000,39694,12,
39790,806400,39791,0,39791,806400,39791,0,39792,806400,39792,0,39792,806400,39792,0,39793,1228800,39793,0,39793,286449,39793,1228800,39793,0,39692,83,39692,0,39794,1228800,39794,0,39794,1324800,39794,0,39795,315000,39795,12,
39891,806400,39891,0,39892,806400,39892,0,39893,806400,39894,0,39894,806400,39895,0,39895,1228800,39895,0,39895,286449,39896,1228800,39896,0,39793,83,39794,0,39896,940800,39897,0,39897,806400,39898,0,39898,315000,39898,11,
39992,806400,39992,0,39993,806400,39993,0,39993,806400,39993,0,39994,806400,39994,0,39994,2131200,39994,0,39994,262578,39994,2131200,39994,0,39896,83,39896,0,39995,2131200,39995,0,39995,2515200,39995,0,39995,315000,39995,11,
40092,806400,40093,0,40093,806400,40094,0,40094,806400,40094,0,40094,806400,40094,0,40094,2054400,40095,0,40095,262578,40095,2054400,40095,0,39994,83,39995,0,40095,2054400,40095,0,40095,1516800,40095,0,40096,315000,40096,11,
40193,806400,40193,0,40194,806400,40194,0,40194,806400,40194,0,40195,806400,40195,0,40195,1228800,40195,0,40196,262578,40196,1228800,40196,0,40095,83,40095,0,40196,1228800,40197,0,40197,806400,40197,0,40198,315000,40198,11,
40293,806400,40293,0,40293,806400,40294,0,40294,806400,40294,0,40294,806400,40294,0,40294,2400000,40295,0,40295,262578,40295,2400000,40295,0,40196,83,40196,0,40295,2400000,40295,0,40295,1056000,40295,0,40295,315000,40296,11,
40393,806400,40394,0,40394,806400,40395,0,40395,806400,40396,0,40396,806400,40396,0,40397,1900800,40397,0,40397,262578,40397,1900800,40398,0,40295,83,40295,0,40398,1516800,40398,0,40398,1056000,40399,0,40399,315000,40399,11,
40494,806400,40494,0,40494,806400,40495,0,40495,806400,40495,0,40495,806400,40496,0,40496,691200,40496,0,40496,262578,40496,691200,40496,0,40398,83,40398,0,40497,940800,40497,0,40497,2035200,40497,0,40498,315000,40498,11,
40594,806400,40594,0,40595,806400,40595,0,40595,806400,40595,0,40596,806400,40596,0,40596,2131200,40596,0,40596,262578,40596,2131200,40597,0,40497,83,40497,0,40597,2131200,40597,0,40597,1766400,40598,0,40598,315000,40598,11,
40696,806400,40697,0,40698,806400,40698,0,40699,806400,40699,0,40700,806400,40701,0,40701,1344000,40702,0,40702,262578,40702,1344000,40702,0,40597,83,40597,0,40702,1344000,40703,0,40703,806400,40703,0,40703,315000,40704,11,
40796,806400,40797,0,40798,806400,40798,0,40798,806400,40799,0,40799,806400,40799,0,40799,691200,40800,0,40800,262578,40800,691200,40800,0,40702,83,40702,0,40800,940800,40801,0,40801,1766400,40802,0,40802,315000,40802,11,
40896,806400,40897,0,40897,806400,40898,0,40898,806400,40898,0,40898,806400,40898,0,40898,2400000,40898,0,40899,262578,40899,2400000,40899,0,40800,83,40800,0,40899,2400000,40899,0,40899,806400,40899,0,40900,315000,40900,12,
40998,806400,40999,0,40999,806400,41000,0,41000,806400,41001,0,41001,806400,41002,0,41002,691200,41003,0,41003,286449,41003,691200,41003,0,40899,83,40899,0,41004,691200,41005,0,41005,806400,41006,0,41006,315000,41007,12,
41098,806400,41099,0,41099,806400,41099,0,41099,806400,41099,0,41099,806400,41100,0,41100,2054400,41100,0,41100,286449,41100,2131200,41100,0,41003,83,41003,0,41100,2131200,41100,0,41100,806400,41101,0,41101,315000,41101,12,
41199,806400,41199,0,41200,806400,41201,0,41202,806400,41202,0,41202,806400,41203,0,41203,940800,41203,0,41203,286449,41204,940800,41204,0,41100,83,41100,0,41204,2054400,41204,0,41205,1056000,41205,0,41205,315000,41205,12,
41299,806400,41300,0,41300,806400,41301,0,41301,806400,41302,0,41302,806400,41303,0,41303,691200,41303,0,41303,286449,41304,691200,41304,0,41204,83,41204,0,41305,691200,41305,0,41305,806400,41306,0,41306,315000,41307,12,
41399,806400,41400,0,41400,806400,41400,0,41401,806400,41401,0,41401,806400,41401,0,41401,940800,41401,0,41401,286449,41402,940800,41402,0,41304,83,41304,0,41402,940800,41402,0,41402,1516800,41402,0,41403,315000,41403,12,
41502,806400,41503,0,41503,806400,41504,0,41505,806400,41506,0,41507,806400,41507,0,41508,940800,41509,0,41509,286449,41510,2400000,41510,0,41402,83,41402,0,41511,2400000,41511,0,41511,1056000,41511,0,41511,315000,41511,12,
41601,806400,41602,0,41602,806400,41602,0,41602,806400,41603,0,41603,806400,41603,0,41603,1228800,41603,0,41603,286449,41603,1228800,41604,0,41511,83,41511,0,41604,1516800,41604,0,41604,1324800,41604,0,41605,315000,41605,12,
41702,806400,41703,0,41703,806400,41704,0,41704,806400,41705,0,41705,806400,41706,0,41706,1228800,41706,0,41706,286449,41706,1228800,41707,0,41604,83,41604,0,41707,1228800,41707,0,41707,1056000,41708,0,41708,315000,41708,12,
41802,1804800,41802,0,41802,1804800,41803,0,41803,1804800,41803,0,41803,1804800,41803,0,41803,2400000,41803,0,41803,286449,41803,2400000,41804,0,41707,83,41707,0,41804,2400000,41804,0,41804,806400,41804,0,41804,315000,41804,12,
41902,1804800,41902,0,41903,1804800,41903,0,41903,1804800,41903,0,41903,1804800,41903,0,41903,2400000,41903,0,41903,286449,41904,2400000,41904,0,41804,83,41804,0,41904,2400000,41904,0,41904,1516800,41904,0,41904,315000,41905,11,
