App,Package,Start Time,Duration,Filename
"Rec Room",com.AgainstGravity.RecRoom,"jul. 6, 2023 @ 09:12:06 AM","3 min 5 sec",""

Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU2 Load [%]",Time  [ms],"CPU3 Frequency [kHz]",Time  [ms],"CPU3 Load [%]",Time  [ms],"CPU4 Frequency [kHz]",Time  [ms],"CPU4 Load [%]",Time  [ms],"CPU5 Frequency [kHz]",Time  [ms],"CPU5 Load [%]",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU6 Frequency [kHz]",Time  [ms],"CPU6 Load [%]",Time  [ms],"Battery Remaining (%) [%]",Time  [ms],"Battery Status",Time  [ms],"CPU7 Frequency [kHz]",Time  [ms],"CPU7 Load [%]",Time  [ms],"CPU8 Frequency [kHz]",Time  [ms],"CPU8 Load [%]",Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",
21556,806400,21557,0,21557,806400,21557,0,21557,806400,21558,0,21558,806400,21558,0,21558,2400000,21558,0,21558,262578,21558,2400000,21559,0,21457,82,21458,0,21559,2400000,21559,0,21559,1516800,21559,0,21559,315000,21559,11,
21656,806400,21657,0,21657,806400,21658,0,21658,806400,21658,0,21658,806400,21659,0,21659,1228800,21659,0,21659,262578,21659,1228800,21659,0,21559,82,21559,0,21660,1228800,21660,0,21660,806400,21661,0,21661,315000,21662,11,
21756,806400,21757,0,21757,806400,21757,0,21757,806400,21757,0,21757,806400,21758,0,21758,1900800,21758,0,21758,262578,21758,1900800,21758,0,21660,82,21660,0,21758,1900800,21758,0,21759,2515200,21759,0,21759,315000,21759,11,
21857,806400,21858,0,21859,806400,21859,0,21859,806400,21860,0,21860,806400,21860,0,21861,1651200,21861,0,21861,262578,21862,1651200,21862,0,21758,82,21758,0,21863,1651200,21863,0,21863,1056000,21863,0,21863,315000,21864,12,
21957,806400,21958,0,21958,806400,21959,0,21959,806400,21959,0,21959,806400,21960,0,21960,940800,21960,0,21961,286449,21961,940800,21961,0,21862,82,21862,0,21961,940800,21962,0,21962,1056000,21962,0,21963,315000,21963,12,
22057,806400,22058,0,22058,806400,22058,0,22058,806400,22058,0,22058,806400,22058,0,22058,2400000,22059,0,22059,286449,22059,2400000,22059,0,21961,82,21961,0,22059,2400000,22059,0,22059,2515200,22059,0,22059,315000,22059,12,
22158,806400,22158,0,22158,806400,22159,0,22159,806400,22159,0,22159,806400,22159,0,22160,1516800,22160,0,22160,286449,22160,1516800,22160,0,22059,82,22059,0,22160,1516800,22161,0,22161,2515200,22161,0,22161,315000,22161,12,
22258,806400,22259,0,22260,806400,22260,0,22260,806400,22261,0,22261,806400,22261,0,22261,1900800,22262,0,22262,286449,22262,1900800,22262,0,22160,82,22160,0,22262,1900800,22262,0,22262,1056000,22263,0,22263,315000,22263,12,
22359,806400,22359,0,22359,806400,22359,0,22360,806400,22360,0,22360,806400,22360,0,22360,2400000,22361,0,22361,286449,22361,2400000,22361,0,22262,82,22262,0,22361,2400000,22361,0,22361,1056000,22361,0,22362,315000,22362,12,
22459,806400,22460,0,22460,806400,22461,0,22461,806400,22462,0,22462,806400,22463,0,22463,1900800,22464,0,22464,286449,22464,1900800,22464,0,22361,82,22361,0,22464,2400000,22465,0,22465,1324800,22465,0,22465,315000,22465,12,
22560,806400,22561,0,22561,806400,22561,0,22561,806400,22561,0,22562,806400,22562,0,22562,1516800,22562,0,22563,286449,22563,1516800,22563,0,22464,82,22464,0,22563,1516800,22563,0,22563,806400,22564,0,22564,315000,22565,12,
22660,806400,22660,0,22660,806400,22660,0,22660,806400,22661,0,22661,806400,22661,0,22661,2054400,22661,0,22661,286449,22661,2054400,22661,0,22563,82,22563,0,22662,2054400,22662,0,22662,2380800,22662,0,22662,315000,22662,12,
22760,940800,22761,0,22761,940800,22762,0,22762,940800,22763,0,22763,940800,22764,0,22764,940800,22764,0,22764,286449,22765,2400000,22765,0,22661,82,22662,0,22765,2400000,22766,0,22766,1516800,22766,0,22766,315000,22766,12,
22862,806400,22863,0,22863,806400,22863,0,22864,806400,22864,0,22864,806400,22865,0,22865,940800,22866,0,22866,286449,22866,940800,22867,0,22765,82,22765,0,22867,940800,22867,0,22867,1516800,22868,0,22868,315000,22869,11,
22962,806400,22962,0,22962,806400,22962,0,22962,806400,22963,0,22963,806400,22963,0,22963,2400000,22963,0,22963,262578,22963,2400000,22963,0,22867,82,22867,0,22964,2400000,22964,0,22964,806400,22964,0,22964,315000,22964,11,
23062,806400,23063,0,23064,806400,23064,0,23064,806400,23066,0,23067,806400,23067,0,23067,1228800,23068,0,23068,262578,23068,2400000,23068,0,22963,82,22963,0,23069,2131200,23069,0,23069,1324800,23069,0,23069,315000,23070,11,
23163,806400,23163,0,23163,806400,23164,0,23164,806400,23164,0,23164,806400,23165,0,23165,940800,23165,0,23165,262578,23165,940800,23166,0,23068,82,23068,0,23166,940800,23166,0,23166,1766400,23166,0,23167,315000,23167,11,
23263,806400,23264,0,23264,806400,23266,0,23266,806400,23266,0,23267,806400,23267,0,23268,1228800,23268,0,23268,262578,23269,2400000,23269,0,23166,82,23166,0,23269,2400000,23270,0,23270,806400,23270,0,23270,315000,23270,11,
23363,806400,23364,0,23364,806400,23365,0,23365,806400,23366,0,23366,806400,23367,0,23367,691200,23368,0,23368,262578,23368,691200,23369,0,23269,82,23269,0,23369,691200,23369,0,23370,1516800,23370,0,23370,315000,23371,11,
23464,806400,23464,0,23464,806400,23464,0,23465,806400,23465,0,23465,806400,23465,0,23465,2400000,23465,0,23465,262578,23465,2400000,23466,0,23369,82,23369,0,23466,2400000,23466,0,23466,806400,23466,0,23466,315000,23467,11,
23564,806400,23565,0,23566,806400,23566,0,23567,806400,23567,0,23568,806400,23568,0,23568,940800,23569,0,23569,262578,23569,1228800,23570,0,23466,82,23466,0,23570,1228800,23571,0,23571,806400,23571,0,23571,315000,23572,11,
23665,806400,23666,0,23666,806400,23666,0,23666,806400,23666,0,23667,806400,23667,0,23667,1900800,23667,0,23667,262578,23667,1900800,23667,0,23570,82,23570,0,23668,1900800,23668,0,23668,806400,23668,0,23669,315000,23669,11,
23765,806400,23766,0,23766,806400,23766,0,23766,806400,23767,0,23767,806400,23767,0,23767,1516800,23767,0,23767,262578,23768,1344000,23768,0,23668,82,23668,0,23768,1344000,23768,0,23768,1766400,23769,0,23769,315000,23769,11,
23865,806400,23866,0,23866,806400,23867,0,23867,806400,23867,0,23867,806400,23868,0,23868,1228800,23868,0,23868,262578,23869,1228800,23869,0,23768,82,23768,0,23870,1228800,23870,0,23870,806400,23871,0,23871,315000,23871,11,
23966,806400,23966,0,23967,806400,23967,0,23967,806400,23967,0,23967,806400,23968,0,23968,940800,23968,0,23968,262578,23968,940800,23969,0,23869,82,23869,0,23969,940800,23969,0,23969,2035200,23970,0,23970,315000,23970,11,
24066,806400,24067,0,24067,806400,24068,0,24068,806400,24069,0,24069,806400,24069,0,24069,2400000,24069,0,24069,262578,24070,2400000,24070,0,23969,82,23969,0,24070,2400000,24070,0,24070,806400,24070,0,24070,315000,24071,11,
24166,806400,24167,0,24167,806400,24167,0,24167,806400,24168,0,24168,806400,24168,0,24168,2400000,24168,0,24168,262578,24168,2400000,24168,0,24070,82,24070,0,24169,2400000,24169,0,24169,806400,24169,0,24169,315000,24169,11,
24267,806400,24268,0,24268,806400,24269,0,24269,806400,24269,0,24269,806400,24270,0,24270,2400000,24270,0,24270,262578,24270,2400000,24270,0,24168,82,24169,0,24270,2400000,24271,0,24271,1516800,24271,0,24271,315000,24271,11,
24367,806400,24368,0,24368,806400,24369,0,24369,806400,24370,0,24370,806400,24371,0,24371,1228800,24371,0,24371,262578,24372,1228800,24372,0,24270,82,24270,0,24373,2400000,24373,0,24374,1056000,24374,0,24374,315000,24375,11,
24468,806400,24469,0,24469,806400,24469,0,24470,806400,24470,0,24470,806400,24470,0,24471,1344000,24471,0,24471,262578,24471,1344000,24471,0,24372,82,24373,0,24471,1344000,24472,0,24472,806400,24472,0,24472,315000,24473,11,
24568,806400,24569,0,24569,806400,24569,0,24569,806400,24569,0,24569,806400,24570,0,24570,1651200,24570,0,24570,262578,24570,1651200,24570,0,24471,82,24471,0,24571,1651200,24571,0,24571,2515200,24571,0,24571,315000,24571,11,
24669,806400,24670,0,24670,806400,24671,0,24671,806400,24671,0,24671,806400,24672,0,24672,940800,24673,0,24673,262578,24673,940800,24674,0,24570,82,24570,0,24674,940800,24674,0,24674,1516800,24675,0,24675,315000,24675,11,
24769,806400,24770,0,24770,806400,24770,0,24770,806400,24770,0,24770,806400,24770,0,24771,2400000,24771,0,24771,262578,24771,2400000,24771,0,24674,82,24674,0,24771,2400000,24771,0,24771,2515200,24771,0,24771,315000,24772,11,
24870,806400,24871,0,24871,806400,24872,0,24872,806400,24873,0,24873,806400,24874,0,24874,940800,24874,0,24874,262578,24875,940800,24875,0,24771,82,24771,0,24875,940800,24876,0,24876,1324800,24876,0,24877,315000,24877,12,
24971,806400,24971,0,24972,806400,24972,0,24973,806400,24974,0,24974,806400,24974,0,24975,691200,24975,0,24975,286449,24975,691200,24976,0,24875,82,24875,0,24977,691200,24978,0,24978,806400,24978,0,24978,315000,24979,12,
25071,806400,25072,0,25073,806400,25073,0,25073,806400,25073,0,25074,806400,25074,0,25074,1651200,25074,0,25074,286449,25074,1651200,25075,0,24976,82,24977,0,25075,1344000,25075,0,25075,806400,25076,0,25076,315000,25076,12,
25174,806400,25174,0,25175,806400,25175,0,25176,806400,25176,0,25177,806400,25178,0,25178,940800,25179,0,25179,286449,25179,1228800,25180,0,25075,82,25075,0,25180,2400000,25180,0,25181,1516800,25181,0,25181,315000,25181,12,
25274,806400,25274,0,25275,806400,25275,0,25275,806400,25275,0,25275,806400,25276,0,25276,1900800,25276,0,25276,286449,25276,1228800,25277,0,25180,82,25180,0,25277,1228800,25277,0,25277,1766400,25277,0,25278,315000,25278,12,
25375,806400,25375,0,25375,806400,25376,0,25376,806400,25377,0,25377,806400,25377,0,25378,1228800,25378,0,25378,286449,25378,1228800,25379,0,25277,82,25277,0,25379,1228800,25379,0,25380,806400,25380,0,25380,315000,25380,12,
25475,806400,25476,0,25476,806400,25477,0,25477,806400,25478,0,25478,806400,25478,0,25479,691200,25479,0,25479,286449,25480,691200,25480,0,25379,82,25379,0,25481,691200,25482,0,25483,806400,25483,0,25484,315000,25484,12,
25575,806400,25576,0,25576,806400,25576,0,25576,806400,25576,0,25576,806400,25577,0,25577,2400000,25577,0,25577,286449,25578,2400000,25578,0,25480,82,25481,0,25578,2400000,25578,0,25578,806400,25578,0,25579,315000,25579,12,
25676,806400,25677,0,25677,806400,25678,0,25678,806400,25678,0,25679,806400,25679,0,25679,1516800,25679,0,25679,286449,25679,1516800,25680,0,25578,82,25578,0,25680,1516800,25680,0,25680,1056000,25681,0,25681,315000,25681,12,
25776,806400,25777,0,25777,806400,25777,0,25777,806400,25778,0,25778,806400,25778,0,25778,1228800,25779,0,25779,286449,25779,1228800,25779,0,25680,82,25680,0,25779,1228800,25780,0,25780,1766400,25780,0,25780,315000,25780,12,
25877,806400,25877,0,25878,806400,25878,0,25878,806400,25879,0,25879,806400,25879,0,25879,1344000,25879,0,25879,286449,25880,2400000,25880,0,25779,82,25779,0,25880,2400000,25880,0,25880,806400,25880,0,25881,315000,25881,12,
25981,806400,25982,0,25982,806400,25983,0,25983,806400,25983,0,25983,806400,25984,0,25984,1228800,25985,0,25985,286449,25985,1228800,25985,0,25880,82,25880,0,25986,1228800,25986,0,25986,806400,25986,0,25986,315000,25987,12,
26080,806400,26081,0,26081,806400,26081,0,26081,806400,26082,0,26082,806400,26082,0,26082,2400000,26082,0,26082,286449,26082,2400000,26082,0,25985,82,25986,0,26083,2400000,26083,0,26083,806400,26083,0,26083,315000,26083,12,
26181,806400,26182,0,26182,806400,26182,0,26182,806400,26182,0,26183,806400,26183,0,26183,940800,26183,0,26183,286449,26183,940800,26184,0,26082,82,26082,0,26184,940800,26184,0,26184,1766400,26185,0,26185,315000,26185,12,
26282,806400,26283,0,26283,806400,26283,0,26283,806400,26284,0,26284,806400,26284,0,26284,1228800,26285,0,26285,286449,26285,940800,26285,0,26184,82,26184,0,26286,940800,26286,0,26286,806400,26286,0,26287,315000,26287,12,
26382,806400,26382,0,26382,806400,26382,0,26383,806400,26383,0,26383,806400,26383,0,26383,1900800,26383,0,26383,286449,26384,1651200,26384,0,26285,82,26286,0,26384,1651200,26384,0,26384,2035200,26384,0,26385,315000,26385,12,
26482,806400,26483,0,26483,806400,26484,0,26484,806400,26484,0,26484,806400,26485,0,26485,2131200,26485,0,26485,286449,26485,2131200,26486,0,26384,82,26384,0,26486,2131200,26486,0,26486,1324800,26486,0,26486,315000,26486,12,
26583,806400,26583,0,26584,806400,26584,0,26584,806400,26584,0,26585,806400,26585,0,26585,1228800,26586,0,26586,286449,26586,1228800,26586,0,26486,82,26486,0,26587,1228800,26587,0,26587,806400,26587,0,26587,315000,26588,12,
26683,806400,26683,0,26684,806400,26684,0,26684,806400,26684,0,26684,806400,26685,0,26685,2400000,26685,0,26685,286449,26685,2400000,26685,0,26586,82,26586,0,26685,2400000,26686,0,26686,2380800,26686,0,26686,315000,26686,12,
26783,806400,26784,0,26784,806400,26785,0,26785,806400,26786,0,26786,806400,26787,0,26787,940800,26787,0,26787,286449,26788,940800,26788,0,26685,82,26685,0,26788,2054400,26789,0,26789,1056000,26789,0,26789,315000,26790,12,
26884,806400,26884,0,26884,806400,26885,0,26886,806400,26886,0,26886,806400,26886,0,26887,1651200,26887,0,26887,286449,26887,1651200,26887,0,26788,82,26788,0,26888,1651200,26888,0,26888,2515200,26888,0,26888,315000,26889,12,
26984,806400,26985,0,26985,806400,26986,0,26986,806400,26986,0,26986,806400,26986,0,26987,1228800,26987,0,26987,286449,26987,1228800,26987,0,26887,82,26887,0,26988,1228800,26988,0,26988,1766400,26988,0,26988,315000,26989,12,
27085,806400,27086,0,27087,806400,27087,0,27087,806400,27088,0,27088,806400,27089,0,27090,691200,27090,0,27090,286449,27091,691200,27091,0,26987,82,26987,0,27092,691200,27093,0,27094,806400,27095,0,27096,315000,27097,12,
27185,806400,27185,0,27185,806400,27186,0,27186,806400,27186,0,27186,806400,27186,0,27186,2400000,27186,0,27186,286449,27186,2400000,27187,0,27091,82,27091,0,27187,2400000,27187,0,27187,2208000,27187,0,27187,315000,27187,12,
27286,806400,27287,0,27287,806400,27289,0,27290,806400,27290,0,27291,806400,27291,0,27291,940800,27292,0,27292,286449,27293,2054400,27294,0,27187,82,27187,0,27294,2054400,27294,0,27294,1324800,27295,0,27295,315000,27295,12,
27387,806400,27387,0,27387,806400,27388,0,27388,806400,27388,0,27388,806400,27389,0,27389,940800,27389,0,27389,286449,27389,940800,27390,0,27294,82,27294,0,27390,940800,27390,0,27390,806400,27391,0,27391,315000,27391,12,
27487,806400,27487,0,27487,806400,27488,0,27488,806400,27489,0,27489,806400,27489,0,27489,1344000,27490,0,27490,286449,27490,1344000,27490,0,27390,82,27390,0,27490,2054400,27491,0,27491,806400,27491,0,27491,315000,27491,12,
27587,806400,27588,0,27588,806400,27589,0,27589,806400,27590,0,27590,806400,27590,0,27590,691200,27590,0,27590,286449,27591,691200,27591,0,27490,82,27490,0,27591,691200,27592,0,27592,1766400,27592,0,27593,315000,27594,12,
27687,806400,27688,0,27688,806400,27688,0,27689,806400,27689,0,27689,806400,27689,0,27689,1228800,27690,0,27690,286449,27690,1228800,27690,0,27591,82,27591,0,27690,1228800,27690,0,27691,2035200,27691,0,27691,315000,27691,12,
27788,940800,27789,0,27789,940800,27790,0,27790,940800,27790,0,27791,940800,27791,0,27791,1228800,27792,0,27792,286449,27792,1228800,27793,0,27690,82,27690,0,27793,1228800,27794,0,27794,1056000,27794,0,27795,315000,27795,12,
27889,806400,27890,0,27890,806400,27890,0,27890,806400,27891,0,27891,806400,27891,0,27891,1228800,27892,0,27892,286449,27892,940800,27893,0,27793,82,27793,0,27894,940800,27894,0,27894,806400,27895,0,27895,315000,27895,12,
27989,806400,27990,0,27990,806400,27990,0,27990,806400,27991,0,27991,806400,27991,0,27991,2400000,27991,0,27991,286449,27992,2400000,27992,0,27893,82,27893,0,27992,2400000,27992,0,27992,806400,27993,0,27993,315000,27993,12,
28090,806400,28091,0,28091,806400,28092,0,28092,806400,28093,0,28094,806400,28094,0,28094,1516800,28095,0,28095,286449,28095,1516800,28095,0,27992,82,27992,0,28095,1516800,28096,0,28096,806400,28096,0,28096,315000,28097,12,
28190,806400,28190,0,28190,806400,28191,0,28191,806400,28191,0,28191,806400,28191,0,28191,2400000,28192,0,28192,286449,28192,2400000,28192,0,28095,82,28095,0,28193,2400000,28193,0,28193,806400,28193,0,28193,315000,28193,12,
28290,806400,28291,0,28291,806400,28292,0,28292,806400,28292,0,28292,806400,28293,0,28293,1516800,28293,0,28293,286449,28294,1516800,28294,0,28192,82,28192,0,28294,1516800,28294,0,28294,1324800,28295,0,28295,315000,28295,12,
28391,806400,28392,0,28393,806400,28394,0,28394,806400,28395,0,28395,806400,28395,0,28395,1900800,28395,0,28396,286449,28396,1900800,28396,0,28294,82,28294,0,28397,1516800,28398,0,28398,1056000,28398,0,28398,315000,28399,12,
28491,806400,28491,0,28492,806400,28492,0,28492,806400,28493,0,28493,806400,28493,0,28493,1900800,28493,0,28493,286449,28493,1651200,28494,0,28396,82,28396,0,28494,1651200,28494,0,28494,1862400,28494,0,28494,315000,28495,12,
28593,806400,28594,0,28594,806400,28595,0,28595,806400,28595,0,28595,806400,28595,0,28595,940800,28596,0,28596,286449,28597,2400000,28597,0,28494,82,28494,0,28597,2400000,28597,0,28597,1516800,28598,0,28598,315000,28598,12,
28693,806400,28694,0,28694,806400,28695,0,28695,806400,28695,0,28696,806400,28696,0,28696,691200,28697,0,28697,286449,28697,691200,28698,0,28597,82,28597,0,28699,691200,28699,0,28699,806400,28700,0,28700,315000,28701,12,
28793,806400,28793,0,28793,806400,28793,0,28793,806400,28793,0,28794,806400,28794,0,28794,2400000,28794,0,28794,286449,28794,2400000,28794,0,28698,82,28698,0,28794,2400000,28794,0,28795,806400,28795,0,28795,315000,28795,12,
28893,806400,28894,0,28894,806400,28895,0,28895,806400,28895,0,28895,806400,28896,0,28896,940800,28897,0,28897,286449,28898,940800,28899,0,28794,82,28794,0,28899,940800,28899,0,28900,806400,28900,0,28901,315000,28901,11,
28993,806400,28994,0,28994,806400,28994,0,28994,806400,28995,0,28995,806400,28995,0,28995,1900800,28995,0,28995,262578,28995,1900800,28996,0,28899,82,28899,0,28996,1900800,28996,0,28996,1324800,28997,0,28997,315000,28997,11,
29094,806400,29095,0,29095,806400,29096,0,29096,806400,29097,0,29098,806400,29098,0,29099,940800,29099,0,29099,262578,29100,940800,29100,0,28996,82,28996,0,29100,2400000,29101,0,29101,1056000,29101,0,29102,315000,29102,11,
29195,806400,29196,0,29196,806400,29197,0,29197,806400,29198,0,29198,806400,29199,0,29199,691200,29200,0,29200,262578,29200,691200,29201,0,29100,82,29100,0,29201,691200,29202,0,29202,1766400,29202,0,29203,315000,29203,11,
29296,806400,29296,0,29296,806400,29297,0,29297,806400,29297,0,29297,806400,29298,0,29298,2054400,29298,0,29298,262578,29298,2054400,29298,0,29201,82,29201,0,29298,2054400,29298,0,29298,806400,29299,0,29299,315000,29299,11,
29396,806400,29397,0,29398,806400,29398,0,29398,806400,29399,0,29399,806400,29399,0,29399,1228800,29400,0,29400,262578,29400,1228800,29400,0,29298,82,29298,0,29401,1228800,29401,0,29401,806400,29402,0,29402,315000,29402,11,
29496,806400,29497,0,29497,806400,29498,0,29498,806400,29498,0,29498,806400,29498,0,29499,1651200,29499,0,29499,262578,29499,1651200,29499,0,29400,82,29400,0,29499,1651200,29499,0,29500,2515200,29500,0,29500,315000,29500,11,
29597,806400,29598,0,29598,806400,29599,0,29599,806400,29599,0,29599,806400,29600,0,29600,1344000,29601,0,29601,262578,29601,1344000,29601,0,29499,82,29499,0,29601,1344000,29602,0,29602,806400,29602,0,29602,315000,29603,11,
29698,806400,29699,0,29699,806400,29699,0,29699,806400,29700,0,29700,806400,29701,0,29701,940800,29702,0,29702,262578,29702,691200,29702,0,29601,82,29601,0,29703,691200,29704,0,29704,806400,29705,0,29705,315000,29706,11,
29798,806400,29798,0,29798,806400,29798,0,29798,806400,29799,0,29799,806400,29799,0,29799,2400000,29799,0,29799,262578,29799,2400000,29799,0,29703,82,29703,0,29800,2400000,29800,0,29800,1056000,29800,0,29800,315000,29800,11,
29899,806400,29900,0,29900,806400,29901,0,29901,806400,29902,0,29902,806400,29903,0,29903,1516800,29903,0,29903,262578,29904,1516800,29904,0,29799,82,29799,0,29904,1516800,29905,0,29905,1324800,29905,0,29906,315000,29906,12,
29999,806400,29999,0,30000,806400,30000,0,30000,806400,30000,0,30001,806400,30001,0,30001,1651200,30001,0,30001,286449,30002,1651200,30002,0,29904,82,29904,0,30002,1651200,30002,0,30002,1056000,30003,0,30003,315000,30003,12,
30099,806400,30100,0,30100,806400,30100,0,30100,806400,30101,0,30101,806400,30101,0,30101,2400000,30101,0,30101,286449,30102,2400000,30102,0,30002,82,30002,0,30102,2400000,30102,0,30102,806400,30102,0,30102,315000,30102,12,
30201,806400,30201,0,30201,806400,30202,0,30203,806400,30203,0,30203,806400,30204,0,30205,2054400,30205,0,30205,286449,30205,2400000,30205,0,30102,82,30102,0,30206,2400000,30206,0,30206,806400,30206,0,30206,315000,30206,12,
30300,806400,30301,0,30301,806400,30301,0,30302,806400,30302,0,30302,806400,30302,0,30302,1344000,30303,0,30303,286449,30303,1344000,30303,0,30206,82,30206,0,30303,1344000,30304,0,30304,806400,30304,0,30304,315000,30304,12,
30400,806400,30401,0,30401,806400,30402,0,30402,806400,30402,0,30402,806400,30403,0,30403,1228800,30403,0,30403,286449,30403,1228800,30404,0,30303,82,30303,0,30404,1344000,30404,0,30404,1324800,30405,0,30405,315000,30405,12,
30501,806400,30502,0,30502,806400,30503,0,30503,806400,30503,0,30503,806400,30504,0,30504,1228800,30504,0,30504,286449,30504,1228800,30505,0,30404,82,30404,0,30505,1228800,30506,0,30506,806400,30506,0,30506,315000,30507,12,
30601,806400,30602,0,30602,806400,30602,0,30602,806400,30603,0,30603,806400,30603,0,30603,1651200,30603,0,30603,286449,30603,1651200,30604,0,30505,82,30505,0,30604,1651200,30604,0,30604,2035200,30604,0,30604,315000,30605,12,
30702,806400,30703,0,30704,1804800,30705,0,30705,806400,30706,0,30706,806400,30707,0,30707,940800,30707,0,30707,286449,30708,940800,30708,0,30604,82,30604,0,30709,2054400,30710,0,30710,1324800,30711,0,30711,315000,30712,12,
30802,806400,30803,0,30803,806400,30803,0,30803,806400,30803,0,30803,806400,30804,0,30804,2131200,30804,0,30804,286449,30804,1900800,30804,0,30708,82,30708,0,30804,1900800,30805,0,30805,1056000,30805,0,30805,315000,30805,12,
30902,806400,30903,0,30903,806400,30903,0,30903,806400,30904,0,30904,806400,30904,0,30904,2400000,30904,0,30904,286449,30904,2400000,30904,0,30804,82,30804,0,30905,2400000,30905,0,30905,806400,30905,0,30905,315000,30905,12,
31003,806400,31004,0,31004,806400,31005,0,31005,806400,31006,0,31006,806400,31006,0,31006,940800,31006,0,31006,286449,31007,940800,31007,0,30904,82,30905,0,31007,940800,31008,0,31008,1516800,31009,0,31009,315000,31009,12,
31103,806400,31104,0,31104,806400,31104,0,31104,806400,31104,0,31105,806400,31105,0,31105,2400000,31105,0,31105,286449,31105,2400000,31105,0,31007,82,31007,0,31105,2400000,31106,0,31106,2515200,31106,0,31106,315000,31106,12,
31204,1152000,31205,0,31205,1152000,31205,0,31206,1152000,31206,0,31206,1152000,31206,0,31206,2400000,31206,0,31206,286449,31206,2400000,31206,0,31105,82,31105,0,31206,2400000,31207,0,31207,2515200,31207,0,31207,315000,31207,12,
31305,1516800,31306,0,31306,1516800,31306,0,31307,1516800,31307,0,31308,940800,31308,0,31309,2400000,31309,0,31309,286449,31309,2400000,31310,0,31206,82,31206,0,31310,2400000,31310,0,31310,2515200,31310,0,31311,315000,31311,12,
31405,1804800,31406,0,31406,1804800,31406,0,31406,1804800,31407,0,31407,1804800,31407,0,31407,2400000,31408,0,31408,286449,31408,2400000,31408,0,31310,82,31310,0,31409,2400000,31409,0,31409,2515200,31410,0,31410,315000,31410,12,
31506,1324800,31507,0,31507,1324800,31509,0,31509,1152000,31510,0,31510,1152000,31511,0,31511,2400000,31512,0,31512,286449,31512,2400000,31513,0,31408,82,31409,0,31514,2400000,31514,0,31515,2515200,31515,0,31515,315000,31516,12,
31606,940800,31607,0,31607,940800,31608,0,31609,940800,31609,0,31610,940800,31610,0,31611,2400000,31611,0,31611,286449,31612,2400000,31613,0,31513,82,31513,0,31614,2400000,31614,0,31614,2515200,31615,0,31615,315000,31616,12,
31707,806400,31708,0,31708,940800,31709,0,31709,940800,31710,0,31710,940800,31711,0,31711,2400000,31712,0,31712,286449,31713,2400000,31714,0,31613,82,31613,0,31714,2400000,31715,0,31715,2515200,31716,0,31717,315000,31717,12,
31808,806400,31809,0,31810,806400,31811,0,31811,1152000,31813,0,31813,1324800,31815,0,31815,2400000,31816,0,31816,286449,31816,2400000,31817,0,31714,82,31714,0,31818,2400000,31819,0,31819,2515200,31819,0,31820,315000,31820,12,
31908,806400,31909,0,31909,806400,31910,0,31910,806400,31911,0,31911,806400,31912,0,31912,2400000,31913,0,31913,286449,31914,2400000,31915,0,31818,82,31818,0,31915,2400000,31916,0,31916,2515200,31917,0,31917,315000,31917,11,
32008,806400,32010,0,32011,806400,32011,0,32012,1152000,32013,0,32013,1152000,32014,0,32014,2400000,32014,0,32014,262578,32015,2400000,32015,0,31915,82,31915,0,32016,2400000,32016,0,32016,2515200,32016,0,32016,315000,32017,11,
32109,1324800,32110,0,32110,1324800,32110,0,32110,1324800,32111,0,32111,1324800,32111,0,32112,2400000,32113,0,32113,262578,32113,2400000,32114,0,32015,82,32015,0,32114,2400000,32114,0,32115,2515200,32115,0,32115,315000,32116,11,
32209,806400,32210,0,32211,806400,32211,0,32212,806400,32212,0,32213,806400,32213,0,32214,2400000,32214,0,32214,262578,32215,2400000,32215,0,32114,82,32114,0,32216,2400000,32216,0,32217,2515200,32217,0,32218,315000,32218,11,
32310,806400,32310,0,32310,806400,32311,0,32311,806400,32311,0,32311,806400,32311,0,32311,2400000,32311,0,32311,262578,32311,2400000,32312,0,32215,82,32215,0,32312,2400000,32312,0,32312,2515200,32312,0,32312,315000,32313,11,
32410,806400,32410,0,32410,806400,32410,0,32411,806400,32411,0,32411,806400,32411,0,32411,2400000,32411,0,32411,262578,32411,2400000,32411,0,32312,82,32312,0,32411,2400000,32412,0,32412,2515200,32412,0,32412,315000,32412,11,
32511,806400,32512,0,32513,806400,32514,0,32514,806400,32515,0,32515,806400,32516,0,32516,2400000,32517,0,32517,262578,32517,2400000,32518,0,32411,82,32411,0,32519,2400000,32519,0,32520,2515200,32520,0,32520,315000,32521,11,
32611,1152000,32612,0,32612,806400,32613,0,32613,806400,32613,0,32613,806400,32614,0,32614,2400000,32615,0,32615,262578,32615,2400000,32616,0,32519,82,32519,0,32616,2400000,32618,0,32619,2515200,32619,0,32620,315000,32620,11,
32712,806400,32713,0,32714,806400,32715,0,32715,806400,32716,0,32716,806400,32718,0,32718,2400000,32719,0,32719,262578,32719,2400000,32720,0,32616,82,32616,0,32721,2400000,32721,0,32721,2515200,32722,0,32722,315000,32723,11,
32814,940800,32815,0,32816,940800,32818,0,32819,940800,32820,0,32821,1804800,32821,0,32822,2400000,32822,0,32822,262578,32822,2400000,32823,0,32720,82,32720,0,32823,2400000,32823,0,32823,2515200,32824,0,32824,315000,32824,11,
